Customer ID,Cutoff_Date,Churn,Recency,Frequency,Monetary,Unique_Products,Tenure,AOV,Product_Variety_Score,Monetary_Trend,Frequency_Trend,Return_Rate,IsUK,Avg_Gap,Gap_Std,Gap_Trend,Latency_Risk
12417.0,2011-01-01,0,15,16,3401.25,150,391,212.578125,9.375,1.4374265700986006,1.25,0.020833333333333332,0,24.533333333333335,20.821920683558012,0.8254397834912042,0.5874673629242819
12418.0,2011-01-01,1,71,4,1348.37,61,288,337.0925,15.25,0.0,0.0,0.014492753623188406,0,71.66666666666667,78.27089710315919,0.9986065954482118,0.9770642201834862
12419.0,2011-01-01,1,43,2,503.01,23,71,251.505,11.5,0.0,0.0,0.0,0,27.0,0.0,1.0,1.5357142857142858
12421.0,2011-01-01,0,73,3,286.56,18,163,95.52,6.0,2.9100271002710025,0.6666666666666666,0.047619047619047616,0,44.5,55.86143571373726,1.0,1.6043956043956045
12422.0,2011-01-01,0,52,18,3315.79,109,379,184.21055555555554,6.055555555555555,2.981900075068813,2.0,0.029197080291970802,0,19.9375,23.69660664877287,0.8983156581409856,2.4835820895522387
12423.0,2011-01-01,0,11,3,1001.01,51,123,333.67,17.0,2.3455970647098066,1.5,0.0,0,55.5,31.81980515339464,1.0,0.19469026548672566
12424.0,2011-01-01,1,80,5,1528.82,61,390,305.764,12.2,0.0,0.0,0.07462686567164178,0,77.0,88.72804892854721,1.3316039775183746,1.0256410256410255
12425.0,2011-01-01,1,88,2,903.61,55,106,451.805,27.5,-0.061748220594482026,1.0,0.06779661016949153,0,18.0,0.0,1.0,4.631578947368421
12426.0,2011-01-01,1,304,2,728.6800000000001,47,320,364.34000000000003,23.5,0.0,0.0,0.09615384615384616,0,16.0,0.0,1.0,17.88235294117647
12427.0,2011-01-01,1,9,2,246.55,10,29,123.275,5.0,0.0,0.0,0.23076923076923078,0,19.0,0.0,1.0,0.45
12429.0,2011-01-01,0,23,6,3685.11,70,204,614.1850000000001,11.666666666666666,1.1760607072972842,1.0,0.012987012987012988,0,36.0,46.25472948791291,0.6925207756232686,0.6216216216216216
12431.0,2011-01-01,0,15,17,4651.22,133,351,273.60117647058826,7.823529411764706,0.8725551634288731,0.7142857142857143,0.016483516483516484,0,20.6875,22.120032399011837,0.8177991581479254,0.69164265129683
12433.0,2011-01-01,1,24,6,7052.99,164,134,1175.4983333333332,27.333333333333332,6.238188552257641,1.0,0.003484320557491289,0,21.8,19.227584351654784,1.248097412480974,1.0526315789473684
12434.0,2011-01-01,1,18,2,269.54,20,39,134.77,10.0,0.0,0.0,0.13043478260869565,0,20.0,0.0,1.0,0.8571428571428571
12435.0,2011-01-01,0,54,4,6096.04,68,395,1524.01,17.0,1.371071917882696,1.0,0.0,0,113.33333333333333,41.63331998932265,0.999118424919189,0.47230320699708456
12437.0,2011-01-01,1,51,28,7498.19,216,395,267.79249999999996,7.714285714285714,1.9598554526111969,1.125,0.04712041884816754,0,12.25925925925926,13.75218190406552,0.10788133053640994,3.846368715083799
12439.0,2011-01-01,1,340,3,1089.18,69,383,363.06,23.0,0.0,0.0,0.04054054054054054,0,21.5,30.405591591021544,1.0,15.11111111111111
12440.0,2011-01-01,1,115,3,768.15,21,375,256.05,7.0,0.0,0.0,0.08571428571428572,0,130.0,176.7766952966369,1.0,0.8778625954198473
12445.0,2011-01-01,1,58,2,293.08000000000004,20,78,146.54000000000002,10.0,0.0,0.0,0.047619047619047616,0,20.0,0.0,1.0,2.761904761904762
12449.0,2011-01-01,1,68,2,768.6,10,96,384.3,5.0,0.13390229546792232,1.0,0.0,0,28.0,0.0,1.0,2.3448275862068964
12450.0,2011-01-01,1,57,5,469.07,25,132,93.814,5.0,1.0151003122727467,0.4,0.09375,0,18.25,17.211914478058507,1.1262488646684832,2.961038961038961
12451.0,2011-01-01,1,121,4,3613.0099999999998,147,187,903.2524999999999,36.75,0.0,0.0,0.012578616352201259,0,21.666666666666668,19.55334583474995,0.9954058192955589,5.338235294117647
12454.0,2011-01-01,1,53,7,4292.71,10,340,613.2442857142858,1.4285714285714286,0.0,0.0,0.40476190476190477,0,47.333333333333336,104.96412085406455,0.14054813773717498,1.096551724137931
12455.0,2011-01-01,0,103,4,3413.09,121,379,853.2725,30.25,0.0,0.0,0.0,0,91.33333333333333,41.06498914322678,0.9989063069631791,1.1155234657039712
12457.0,2011-01-01,1,75,2,554.53,22,93,277.265,11.0,-0.12174914783486933,1.0,0.12,0,17.0,0.0,1.0,4.166666666666667
12458.0,2011-01-01,1,85,2,830.09,44,145,415.045,22.0,1.1804722098477503,1.0,0.0,0,60.0,0.0,1.0,1.3934426229508197
12467.0,2011-01-01,1,44,2,0.0,9,81,0.0,4.5,0.0,0.0,0.5,0,37.0,0.0,1.0,1.1578947368421053
12468.0,2011-01-01,0,88,7,2900.5099999999998,105,347,414.3585714285714,15.0,0.5363128491620112,1.0,0.08943089430894309,0,42.666666666666664,35.455135970218286,1.2860483242400624,2.0152671755725193
12469.0,2011-01-01,1,180,2,3070.54,76,194,1535.27,38.0,0.0,0.0,0.0,0,14.0,0.0,1.0,12.0
12471.0,2011-01-01,0,12,86,22735.8,170,395,264.36976744186046,1.9767441860465116,3.113336866507782,1.5625,0.1216374269005848,0,4.2023809523809526,5.392497603832909,0.774764803541782,2.3066361556064074
12472.0,2011-01-01,1,27,26,10727.21,315,388,412.585,12.115384615384615,1.2237056829797537,0.8333333333333334,0.13069908814589665,0,13.92,11.232096865679177,1.331431288635283,1.8096514745308312
12474.0,2011-01-01,0,26,25,4849.98,197,324,193.99919999999997,7.88,0.8498534015802813,1.0,0.06840390879478828,0,11.958333333333334,15.526916787551102,0.635798203178991,2.0064308681672025
12476.0,2011-01-01,1,19,21,7125.09,225,159,339.29,10.714285714285714,1.6167326318262927,3.6,0.06907894736842106,0,6.75,11.884864324004713,0.6326034063260341,2.4516129032258065
12477.0,2011-01-01,0,57,3,7056.63,209,281,2352.21,69.66666666666667,0.0,0.0,0.0,0,111.5,20.506096654409877,1.0,0.5066666666666667
12480.0,2011-01-01,0,57,4,2153.4700000000003,79,165,538.3675000000001,19.75,3.7592625303599028,2.0,0.03296703296703297,0,35.333333333333336,38.99145205469185,0.9971777986829726,1.5688073394495412
12481.0,2011-01-01,0,12,9,7258.13,144,265,806.4588888888889,16.0,1.292259560322914,1.6666666666666667,0.015873015873015872,0,31.25,39.296492028096935,0.5847953216374269,0.37209302325581395
12482.0,2011-01-01,1,107,32,21893.53,42,311,684.1728125,1.3125,0.0,0.0,0.014492753623188406,0,6.896551724137931,24.49685814779725,6.002957121734846,13.550218340611355
12483.0,2011-01-01,0,36,14,2496.34,35,335,178.31,2.5,1.3080554514799552,1.6666666666666667,0.045454545454545456,0,22.615384615384617,26.719339006103368,0.5282763291567897,1.52442996742671
12484.0,2011-01-01,0,135,8,1806.93,112,394,225.86625,14.0,0.0,0.0,0.03759398496240601,0,36.57142857142857,53.562602447532186,0.18179457213348918,3.593155893536122
12487.0,2011-01-01,1,388,2,259.79999999999995,3,388,129.89999999999998,1.5,0.0,0.0,0.3333333333333333,0,0.0,0.0,1.0,388.0
12490.0,2011-01-01,0,36,12,4400.71,117,396,366.72583333333336,9.75,0.9708692612444652,1.0,0.0045871559633027525,0,32.27272727272727,26.54464506860436,1.3591687728166244,1.081967213114754
12494.0,2011-01-01,0,16,8,595.3199999999999,29,234,74.41499999999999,3.625,0.0,0.0,0.14634146341463414,0,35.833333333333336,61.261461512656275,0.398886827458256,0.43438914027149317
12495.0,2011-01-01,1,292,2,323.4,17,298,161.7,8.5,0.0,0.0,0.10526315789473684,0,5.0,0.0,1.0,48.666666666666664
12496.0,2011-01-01,1,278,2,45.34,10,278,22.67,5.0,0.0,0.0,0.0,0,0.0,0.0,1.0,278.0
12497.0,2011-01-01,1,58,3,5168.650000000001,31,340,1722.8833333333334,10.333333333333334,0.0,0.0,0.022727272727272728,0,140.5,146.37110370561533,1.0,0.4098939929328622
12500.0,2011-01-01,0,93,12,1666.04,62,331,138.83666666666667,5.166666666666667,0.0,0.0,0.06593406593406594,0,21.363636363636363,33.073471929244825,3.059438091204292,4.158536585365853
12504.0,2011-01-01,1,75,2,297.0,8,254,148.5,4.0,0.0,0.0,0.0,0,179.0,0.0,1.0,0.4166666666666667
12505.0,2011-01-01,1,51,2,912.5,42,66,456.25,21.0,0.0,0.0,0.08695652173913043,0,15.0,0.0,1.0,3.1875
12510.0,2011-01-01,0,117,14,2706.76,85,393,193.34,6.071428571428571,0.0,0.0,0.0743801652892562,0,20.923076923076923,44.41557823268307,3.393096719112086,5.336842105263158
12511.0,2011-01-01,1,72,2,3065.77,190,86,1532.885,95.0,0.0,0.0,0.020618556701030927,0,14.0,0.0,1.0,4.8
12516.0,2011-01-01,1,88,2,1336.56,38,257,668.28,19.0,0.0,0.0,0.0,0,168.0,0.0,1.0,0.5207100591715976
12519.0,2011-01-01,1,122,2,354.35,22,134,177.175,11.0,0.0,0.0,0.08333333333333333,0,12.0,0.0,1.0,9.384615384615385
12523.0,2011-01-01,0,32,17,2455.48,105,395,144.44,6.176470588235294,0.521074299157028,1.0,0.07142857142857142,0,22.125,22.80021929719098,0.5849268841394826,1.3837837837837839
12524.0,2011-01-01,0,46,10,6605.64,65,327,660.5640000000001,6.5,0.5920505326393439,0.5,0.02040816326530612,0,30.77777777777778,39.56885700199646,0.5937387549478229,1.4475524475524475
12525.0,2011-01-01,1,149,8,835.1800000000001,56,393,104.39750000000001,7.0,0.0,0.0,0.22077922077922077,0,34.57142857142857,38.52210249911576,0.61530009614064,4.188755020080322
12527.0,2011-01-01,1,152,2,386.8,13,187,193.4,6.5,0.0,0.0,0.0,0,34.0,0.0,1.0,4.3428571428571425
12529.0,2011-01-01,1,180,2,311.78000000000003,21,186,155.89000000000001,10.5,0.0,0.0,0.08695652173913043,0,5.0,0.0,1.0,30.0
12530.0,2011-01-01,0,67,7,2066.23,66,300,295.17571428571426,9.428571428571429,0.4438849141769276,0.75,0.02127659574468085,0,38.5,41.68333000133266,0.37132987910189985,1.6962025316455696
12531.0,2011-01-01,1,338,2,1773.83,110,344,886.915,55.0,0.0,0.0,0.05172413793103448,0,5.0,0.0,1.0,56.333333333333336
12533.0,2011-01-01,1,276,6,1149.99,63,396,191.665,10.5,0.0,0.0,0.2,0,23.4,27.781288667014707,1.5177304964539007,11.311475409836067
12539.0,2011-01-01,0,108,3,5646.400000000001,127,374,1882.1333333333334,42.333333333333336,0.0,0.0,0.0,0,132.5,187.3832970144351,1.0,0.8089887640449438
12540.0,2011-01-01,0,19,18,9679.26,174,390,537.7366666666667,9.666666666666666,1.9135355704078214,1.6666666666666667,0.0031847133757961785,0,21.294117647058822,17.616628174406532,0.9192557969022088,0.8522427440633246
12542.0,2011-01-01,1,142,4,423.38,39,298,105.845,9.75,0.0,0.0,0.13333333333333333,0,51.666666666666664,61.43560314128391,0.9980682549903412,2.6962025316455698
12549.0,2011-01-01,1,233,6,1575.68,38,355,262.61333333333334,6.333333333333333,0.0,0.0,0.0,0,24.0,45.09434554353794,1.6459197786998614,9.32
12553.0,2011-01-01,0,43,3,896.57,39,81,298.8566666666667,13.0,0.0,0.0,0.020833333333333332,0,18.5,13.435028842544403,1.0,2.2051282051282053
12557.0,2011-01-01,0,29,4,6725.18,15,380,1681.295,3.75,0.0,0.0,0.0,0,116.66666666666667,57.58761440911868,0.9991435912075365,0.24645892351274787
12562.0,2011-01-01,1,43,2,1185.18,33,93,592.59,16.5,1.7802810304449648,1.0,0.0,0,49.0,0.0,1.0,0.86
12567.0,2011-01-01,0,25,8,4278.88,146,324,534.86,18.25,2.756751007480766,2.0,0.010256410256410256,0,42.0,37.48777578535879,0.934283452098179,0.5813953488372093
12573.0,2011-01-01,1,39,4,556.87,83,123,139.2175,20.75,2.652267677427788,2.0,0.0,0,27.0,22.516660498395403,0.9963099630996309,1.3928571428571428
12575.0,2011-01-01,1,115,2,622.8199999999999,34,184,311.40999999999997,17.0,0.0,0.0,0.0,0,69.0,0.0,1.0,1.6428571428571428
12576.0,2011-01-01,0,50,5,776.89,51,184,155.378,10.2,2.0646849169636763,0.5,0.06896551724137931,0,26.4,24.460171708309822,0.8176100628930818,1.8248175182481752
12577.0,2011-01-01,1,17,6,1186.3899999999999,195,394,197.73166666666665,32.5,0.0,0.0,0.0,0,75.2,140.7735770661526,0.22133687472332894,0.22309711286089237
12578.0,2011-01-01,0,43,3,1819.0900000000001,53,101,606.3633333333333,17.666666666666668,0.7979681298501273,1.5,0.04918032786885246,0,29.0,19.79898987322333,1.0,1.4333333333333333
12582.0,2011-01-01,0,80,2,1469.04,79,235,734.52,39.5,0.0,0.0,0.0,0,155.0,0.0,1.0,0.5128205128205128
12583.0,2011-01-01,0,31,14,7157.5599999999995,87,391,511.2542857142857,6.214285714285714,1.8961503830427915,1.0,0.004545454545454545,0,27.153846153846153,20.21487139808279,0.6971493084956252,1.1010928961748634
12586.0,2011-01-01,1,26,4,1848.73,76,381,462.1825,19.0,0.0,0.0,0.011904761904761904,0,117.66666666666667,165.75986647356268,0.9991508632889896,0.2191011235955056
12588.0,2011-01-01,1,57,4,724.08,27,255,181.02,6.75,0.0,0.0,0.05263157894736842,0,66.0,103.26180319944059,0.9984871406959154,0.8507462686567164
12589.0,2011-01-01,1,72,9,2447.49,100,347,271.9433333333333,11.11111111111111,0.42276102564102563,1.0,0.1807909604519774,0,34.25,78.42512352556417,0.06792819019893256,2.0425531914893615
12590.0,2011-01-01,1,159,2,-7.9,2,264,-3.95,1.0,0.0,0.0,1.0,0,105.0,0.0,1.0,1.5
12591.0,2011-01-01,1,48,2,886.1,38,66,443.05,19.0,0.0,0.0,0.0,0,18.0,0.0,1.0,2.526315789473684
12592.0,2011-01-01,1,177,6,715.02,32,177,119.17,5.333333333333333,0.0,0.0,0.045454545454545456,0,0.0,0.0,0.0,177.0
12594.0,2011-01-01,0,36,6,1724.29,60,304,287.38166666666666,10.0,2.56356505274547,2.0,0.024096385542168676,0,53.2,38.90629769073382,0.4878048780487804,0.6642066420664207
12598.0,2011-01-01,0,93,6,1411.99,69,306,235.33166666666668,11.5,0.0,0.0,0.05128205128205128,0,42.2,78.40408152641034,1.6469661150512214,2.1527777777777777
12599.0,2011-01-01,0,39,6,1264.14,37,235,210.69000000000003,6.166666666666667,3.2532646911099947,2.0,0.0,0,38.6,24.2548964128895,0.7579672695951765,0.9848484848484849
12600.0,2011-01-01,0,15,17,2573.05,34,390,151.3558823529412,2.0,3.007401155619035,1.5,0.0875,0,22.875,26.130123102146563,0.47878128400435255,0.6282722513089005
12605.0,2011-01-01,1,23,5,1225.45,63,116,245.09,12.6,3.7577425481607816,2.5,0.0379746835443038,0,23.0,15.05545305418162,0.8225108225108224,0.9583333333333334
12609.0,2011-01-01,0,32,7,2291.01,84,377,327.2871428571429,12.0,0.5573853092625136,0.5,0.008620689655172414,0,57.166666666666664,32.46177238948402,0.7217694994179279,0.5501432664756447
12613.0,2011-01-01,0,46,7,3354.84,133,383,479.2628571428572,19.0,0.8829435365495645,1.0,0.0546448087431694,0,55.833333333333336,28.645534846929753,1.1978545887961858,0.8093841642228738
12615.0,2011-01-01,1,71,7,3273.69,148,396,467.67,21.142857142857142,0.9568608399947002,1.0,0.046242774566473986,0,53.666666666666664,49.72591544322404,0.5517668939863608,1.298780487804878
12616.0,2011-01-01,1,40,2,388.1,22,46,194.05,11.0,0.0,0.0,0.043478260869565216,0,6.0,0.0,1.0,5.714285714285714
12621.0,2011-01-01,1,15,24,11874.73,170,326,494.78041666666667,7.083333333333333,1.6276580030895922,0.9,0.030211480362537766,0,13.08695652173913,12.989201961203497,0.4549950544015826,1.0648148148148149
12623.0,2011-01-01,1,74,8,3334.7400000000002,109,354,416.84250000000003,13.625,1.1146408839779005,0.6666666666666666,0.012738853503184714,0,39.714285714285715,29.227351834165464,1.0632699437866284,1.8175438596491227
12625.0,2011-01-01,1,167,2,2481.06,85,254,1240.53,42.5,0.0,0.0,0.0,0,87.0,0.0,1.0,1.8977272727272727
12629.0,2011-01-01,1,43,2,1558.22,40,81,779.11,20.0,0.0,0.0,0.0,0,37.0,0.0,1.0,1.131578947368421
12631.0,2011-01-01,1,89,6,2811.77,105,351,468.62833333333333,17.5,-0.043976877175534564,1.0,0.01935483870967742,0,43.333333333333336,42.16001265021948,0.8595548733691482,2.007518796992481
12632.0,2011-01-01,1,178,4,738.88,32,222,184.72,8.0,0.0,0.0,0.07894736842105263,0,14.333333333333334,23.115651263447745,0.9930715935334873,11.608695652173912
12633.0,2011-01-01,0,40,5,3454.58,182,183,690.9159999999999,36.4,0.9670256467192184,0.5,0.023809523809523808,0,35.5,44.04164695679155,1.2078651685393258,1.095890410958904
12634.0,2011-01-01,1,193,2,490.0,20,206,245.0,10.0,0.0,0.0,0.0,0,12.0,0.0,1.0,14.846153846153847
12635.0,2011-01-01,1,50,2,1241.23,77,114,620.615,38.5,0.6976363114989144,1.0,0.0,0,64.0,0.0,1.0,0.7692307692307693
12637.0,2011-01-01,0,36,4,2280.91,162,201,570.2275,40.5,6.6223611445058905,1.5,0.0,0,54.333333333333336,47.03544762552317,0.998162890385793,0.6506024096385542
12639.0,2011-01-01,1,92,2,826.27,39,285,413.135,19.5,0.0,0.0,0.0,0,193.0,0.0,1.0,0.4742268041237113
12643.0,2011-01-01,0,43,8,4490.66,14,269,561.3325,1.75,11.055515695067266,1.5,0.12903225806451613,0,31.714285714285715,36.035696587847845,1.7392605897320759,1.314410480349345
12644.0,2011-01-01,1,88,5,1337.63,76,352,267.526,15.2,0.0,0.0,0.13043478260869565,0,65.5,113.74386430338414,1.2804878048780488,1.3233082706766917
12645.0,2011-01-01,0,67,5,1743.72,72,326,348.744,14.4,1.0522791196035537,1.0,0.02247191011235955,0,51.4,75.53343630472534,1.5275080906148868,1.2786259541984732
12647.0,2011-01-01,1,15,37,14184.77,220,353,383.37216216216217,5.945945945945946,1.4159546017872284,2.2,0.039301310043668124,0,9.17142857142857,8.490429609741971,0.359527478171546,1.4747191011235956
12648.0,2011-01-01,1,92,4,778.95,32,359,194.7375,8.0,0.0,0.0,0.022222222222222223,0,88.66666666666667,103.03559255584126,0.9988734509951184,1.0260223048327137
12649.0,2011-01-01,0,23,7,1634.99,75,354,233.57,10.714285714285714,0.0,0.0,0.04395604395604396,0,54.666666666666664,64.13943144951214,1.320754716981132,0.4131736526946108
12651.0,2011-01-01,0,36,4,251.29999999999998,21,123,62.824999999999996,5.25,1.533,2.0,0.08695652173913043,0,28.333333333333332,25.92939130279254,0.9964830011723329,1.2272727272727273
12656.0,2011-01-01,1,83,4,2338.06,108,220,584.515,27.0,1.6361958041958042,1.0,0.016260162601626018,0,45.333333333333336,33.56088993655164,0.9977989728539985,1.79136690647482
12662.0,2011-01-01,0,31,11,3132.09,94,275,284.73545454545456,8.545454545454545,1.1859317614735485,1.6666666666666667,0.01675977653631285,0,23.8,16.143798258843,0.2649930264993026,1.25
12663.0,2011-01-01,1,282,3,204.0,9,326,68.0,3.0,0.0,0.0,0.09090909090909091,0,21.5,0.7071067811865476,1.0,12.533333333333333
12664.0,2011-01-01,1,172,2,1188.16,4,384,594.08,2.0,0.0,0.0,0.0,0,212.0,0.0,1.0,0.8075117370892019
12665.0,2011-01-01,0,75,3,239.7,13,327,79.89999999999999,4.333333333333333,0.0,0.0,0.17647058823529413,0,125.5,168.99852070358486,1.0,0.5928853754940712
12666.0,2011-01-01,1,17,2,1020.98,31,52,510.49,15.5,0.0,0.0,0.06060606060606061,0,34.0,0.0,1.0,0.4857142857142857
12668.0,2011-01-01,0,13,7,8045.75,234,335,1149.392857142857,33.42857142857143,0.0,0.0,0.0,0,45.42857142857143,48.24885885647847,1.5448174877104903,0.27999999999999997
12670.0,2011-01-01,0,43,2,764.24,21,324,382.12,10.5,0.0,0.0,0.0,0,280.0,0.0,1.0,0.15302491103202848
12672.0,2011-01-01,1,247,2,184.6,12,253,92.3,6.0,0.0,0.0,0.2,0,6.0,0.0,1.0,35.285714285714285
12675.0,2011-01-01,1,211,4,933.55,111,236,233.3875,27.75,0.0,0.0,0.017543859649122806,0,7.666666666666667,3.214550253664318,0.9871244635193134,24.346153846153843
12676.0,2011-01-01,1,66,6,1441.7,47,141,240.28333333333333,7.833333333333333,1.9163889057228856,0.6,0.015873015873015872,0,14.8,25.12369399590753,1.6554809843400449,4.177215189873418
12677.0,2011-01-01,1,213,3,389.3,14,390,129.76666666666668,4.666666666666667,0.0,0.0,0.08695652173913043,0,88.0,32.526911934581186,1.0,2.393258426966292
12678.0,2011-01-01,0,11,12,16484.15,142,359,1373.6791666666668,11.833333333333334,2.229322143920848,0.8333333333333334,0.0136986301369863,0,31.181818181818183,34.764401855398525,0.7459071975201006,0.34180790960451973
12681.0,2011-01-01,0,12,31,17958.76,348,384,579.3148387096774,11.225806451612904,2.426306337247158,1.8333333333333333,0.02346368715083799,0,11.933333333333334,11.045152887074519,0.7479224376731302,0.9278350515463918
12682.0,2011-01-01,0,23,24,11657.59,210,396,485.73291666666665,8.75,1.6985112885734006,1.0,0.005802707930367505,0,15.695652173913043,10.537529392210471,0.6330856041838702,1.3776041666666667
12683.0,2011-01-01,0,23,9,4197.51,143,384,466.39000000000004,15.88888888888889,1.2587448985627254,0.75,0.010050251256281407,0,44.5,46.53109559362274,0.6651718983557549,0.5054945054945055
12687.0,2011-01-01,1,138,2,2138.91,126,138,1069.455,63.0,0.0,0.0,0.0,0,0.0,0.0,1.0,138.0
12691.0,2011-01-01,0,15,2,314.6,9,78,157.3,4.5,0.0,0.0,0.0,0,63.0,0.0,1.0,0.234375
12693.0,2011-01-01,0,54,5,809.46,35,180,161.892,7.0,0.15813661404961038,0.4,0.047619047619047616,0,31.0,26.8824602048746,1.2968917470525188,1.6875
12694.0,2011-01-01,1,73,2,969.78,46,79,484.89,23.0,0.0,0.0,0.02127659574468085,0,5.0,0.0,1.0,12.166666666666666
12695.0,2011-01-01,1,186,3,825.02,28,323,275.00666666666666,9.333333333333334,0.0,0.0,0.0,0,68.5,9.192388155425117,1.0,2.676258992805755
12696.0,2011-01-01,1,92,3,801.15,44,340,267.05,14.666666666666666,0.0,0.0,0.02,0,123.5,70.0035713374682,1.0,0.7389558232931727
12701.0,2011-01-01,1,187,4,1648.7,80,291,412.175,20.0,0.0,0.0,0.0,0,34.0,38.0,0.9970674486803519,5.3428571428571425
12703.0,2011-01-01,1,291,5,617.48,44,342,123.49600000000001,8.8,0.0,0.0,0.14516129032258066,0,12.5,21.73323108360405,1.216931216931217,21.555555555555557
12705.0,2011-01-01,0,15,9,5597.76,215,394,621.9733333333334,23.88888888888889,2.8168087584439783,2.0,0.04220779220779221,0,47.125,70.02537805273579,0.18351861655196752,0.3116883116883117
12708.0,2011-01-01,0,26,15,2501.84,80,379,166.78933333333333,5.333333333333333,2.4581032308561985,1.25,0.05555555555555555,0,24.714285714285715,21.323257693920006,0.4567261562080215,1.011111111111111
12709.0,2011-01-01,0,15,31,21562.62,154,388,695.5683870967741,4.967741935483871,0.6299330568023777,1.1428571428571428,0.11607142857142858,0,12.413793103448276,12.27226036165451,0.7458436667585194,1.1182519280205656
12711.0,2011-01-01,1,269,2,1339.05,56,334,669.525,28.0,0.0,0.0,0.0,0,65.0,0.0,1.0,4.075757575757576
12712.0,2011-01-01,0,23,14,2738.03,100,388,195.57357142857146,7.142857142857143,2.1327293697447725,2.0,0.05921052631578947,0,27.615384615384617,23.39707411030441,0.3848644647978536,0.803763440860215
12714.0,2011-01-01,0,46,7,9384.85,324,393,1340.6928571428573,46.285714285714285,0.7966344230512786,1.0,0.0,0,57.333333333333336,14.62418088874268,1.166569936157864,0.7885714285714286
12720.0,2011-01-01,0,15,15,2500.34,136,164,166.68933333333334,9.066666666666666,1.0469876068550859,0.7,0.10526315789473684,0,10.285714285714286,11.847937642207034,1.2196240256762951,1.3291139240506329
12721.0,2011-01-01,0,12,5,1564.3,83,129,312.86,16.6,1.2361339139124847,1.3333333333333333,0.11428571428571428,0,29.0,33.704599092705436,1.2485681557846506,0.4
12724.0,2011-01-01,0,41,3,1286.11,66,193,428.7033333333333,22.0,0.7777309256870722,1.0,0.0,0,75.5,65.76093065034893,1.0,0.5359477124183006
12725.0,2011-01-01,1,29,4,2266.76,92,242,566.69,23.0,0.0,0.0,0.0,0,70.66666666666667,75.40778032360676,0.9985869053226567,0.4046511627906976
12726.0,2011-01-01,0,15,5,1575.78,32,282,315.156,6.4,0.0,0.0,0.0,0,66.25,38.18703968626005,0.9444863099723688,0.22304832713754646
12727.0,2011-01-01,1,100,3,1698.8300000000002,44,312,566.2766666666668,14.666666666666666,0.0,0.0,0.0,0,105.5,0.7071067811865476,1.0,0.9389671361502347
12731.0,2011-01-01,0,22,6,7951.7,73,305,1325.2833333333333,12.166666666666666,0.3031047828912055,0.6666666666666666,0.0,0,56.0,20.952326839756964,1.0516934046345812,0.38596491228070173
12733.0,2011-01-01,0,47,5,1942.87,106,347,388.57399999999996,21.2,0.9818756842233304,0.5,0.03571428571428571,0,74.5,82.48030067840442,0.47363717605004474,0.6225165562913907
12734.0,2011-01-01,1,10,3,639.65,17,50,213.21666666666667,5.666666666666667,0.0,0.0,0.0,0,19.5,3.5355339059327378,1.0,0.4878048780487805
12737.0,2011-01-01,1,156,2,3710.5,2,156,1855.25,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,156.0
12739.0,2011-01-01,1,43,2,1713.69,51,52,856.845,25.5,0.0,0.0,0.0,0,8.0,0.0,1.0,4.777777777777778
12741.0,2011-01-01,1,187,2,406.07,16,191,203.035,8.0,0.0,0.0,0.0,0,3.0,0.0,1.0,46.75
12742.0,2011-01-01,1,257,2,1185.02,67,283,592.51,33.5,0.0,0.0,0.014705882352941176,0,25.0,0.0,1.0,9.884615384615385
12744.0,2011-01-01,0,117,4,4037.77,110,249,1009.4425,27.5,0.0,0.0,0.0,0,43.666666666666664,75.63288526384098,0.9977151561309977,2.619402985074627
12745.0,2011-01-01,1,144,3,925.41,21,340,308.46999999999997,7.0,0.0,0.0,0.0,0,97.5,14.849242404917497,1.0,1.4619289340101522
12746.0,2011-01-01,1,185,3,230.85000000000002,18,389,76.95,6.0,0.0,0.0,0.15,1,101.0,125.86500705120545,1.0,1.8137254901960784
12747.0,2011-01-01,0,19,23,5296.79,68,390,230.29521739130433,2.9565217391304346,3.399299169150758,2.3333333333333335,0.047337278106508875,1,16.59090909090909,15.148971647981321,0.4992737835875091,1.0801033591731266
12748.0,2011-01-01,0,9,178,22662.32,1421,393,127.31640449438203,7.98314606741573,2.036022197338829,2.4166666666666665,0.010854341736694677,1,1.8238636363636365,3.33940950531016,0.17326245323882652,3.1871227364185106
12749.0,2011-01-01,1,43,8,2460.29,122,179,307.53625,15.25,2.216367317614787,1.5,0.16766467065868262,1,19.142857142857142,30.057880671733834,0.4677060133630289,2.1347517730496453
12755.0,2011-01-01,0,23,19,4203.15,34,395,221.21842105263156,1.7894736842105263,6.136459175424413,1.3333333333333333,0.4594594594594595,0,21.58823529411765,37.59664018155315,0.3227556278817466,1.0182291666666665
12758.0,2011-01-01,1,117,6,6987.41,146,396,1164.5683333333334,24.333333333333332,0.0,0.0,0.01818181818181818,0,55.6,44.679973142337495,0.7779772591262717,2.067137809187279
12759.0,2011-01-01,0,44,5,3489.3,151,393,697.86,30.2,0.62536028295282,0.6666666666666666,0.0,0,86.75,57.904375194510706,0.6793321819228555,0.5014245014245015
12761.0,2011-01-01,1,115,2,782.95,27,122,391.475,13.5,0.0,0.0,0.0,0,7.0,0.0,1.0,14.375
12765.0,2011-01-01,1,130,6,1404.58,49,299,234.09666666666666,8.166666666666666,0.0,0.0,0.0,0,33.4,15.469324484281788,1.1144278606965174,3.7790697674418605
